                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.74719,                0.81084,                 1.1229,                0.91216,                0.95252,                0.97175,                0.75325,                0.92004,                0.78137,                 1.3366,             0.00074804,             0.00074804,             0.00074804
                     35,                0.76031,                0.83393,                 1.1316,                0.88973,                0.97801,                 0.9816,                0.76839,                0.87368,                0.78052,                 1.2952,             0.00073704,             0.00073704,             0.00073704
                     36,                0.75135,                0.84885,                 1.1317,                0.93297,                0.98333,                0.98643,                0.78158,                0.85143,                0.69884,                 1.2761,             0.00072604,             0.00072604,             0.00072604
                     37,                0.73189,                0.75223,                 1.1102,                0.95442,                0.95084,                0.98603,                0.76313,                0.88022,                0.70312,                 1.3257,             0.00071504,             0.00071504,             0.00071504
                     38,                0.73311,                0.78078,                 1.1198,                0.92984,                0.95972,                0.98282,                0.76069,                0.88157,                0.70918,                 1.3141,             0.00070404,             0.00070404,             0.00070404
                     39,                0.73057,                0.73007,                 1.1051,                0.93942,                0.98333,                0.97476,                0.76228,                0.86787,                0.67909,                 1.3031,             0.00069304,             0.00069304,             0.00069304
                     40,                0.71838,                0.73739,                 1.1241,                0.96649,                0.97405,                0.97544,                0.76316,                0.83278,                0.66054,                  1.265,             0.00068204,             0.00068204,             0.00068204
                     41,                0.74913,                0.76405,                 1.1252,                0.96955,                0.97266,                0.98514,                0.78268,                0.85889,                0.65328,                  1.242,             0.00067104,             0.00067104,             0.00067104
                     42,                0.72166,                 0.7494,                 1.1192,                0.95653,                 0.9818,                0.98409,                0.78376,                0.80276,                0.63181,                 1.2408,             0.00066005,             0.00066005,             0.00066005
                     43,                0.71088,                0.72605,                 1.0824,                0.94327,                0.99493,                0.99236,                0.79974,                0.81112,                0.61106,                 1.2268,             0.00064905,             0.00064905,             0.00064905
                     44,                0.68918,                0.70402,                 1.0818,                0.95927,                0.96968,                0.98816,                0.78023,                0.82694,                0.63425,                 1.2368,             0.00063805,             0.00063805,             0.00063805
                     45,                0.68636,                0.70643,                 1.1099,                0.96508,                0.99632,                0.99436,                0.80966,                0.80655,                0.60372,                 1.2235,             0.00062705,             0.00062705,             0.00062705
                     46,                0.70558,                0.70672,                 1.1033,                0.93426,                0.99167,                 0.9855,                0.80394,                0.81805,                0.61032,                  1.237,             0.00061605,             0.00061605,             0.00061605
                     47,                0.67322,                0.67625,                 1.1034,                0.95455,                0.96185,                0.98298,                0.78596,                 0.8441,                0.60834,                 1.2615,             0.00060505,             0.00060505,             0.00060505
                     48,                0.63435,                0.61897,                 1.0569,                0.94545,                0.98318,                0.98642,                0.78521,                0.84874,                0.67427,                 1.2773,             0.00059405,             0.00059405,             0.00059405
                     49,                0.70386,                0.66327,                  1.085,                 0.9578,                0.99106,                0.98865,                0.79756,                0.83371,                0.57016,                 1.2582,             0.00058305,             0.00058305,             0.00058305
                     50,                 0.6984,                0.65287,                 1.1103,                0.97031,                0.95784,                0.98792,                0.79482,                0.84493,                 0.5739,                 1.2458,             0.00057205,             0.00057205,             0.00057205
                     51,                0.67829,                0.66491,                 1.1089,                0.96628,                0.97773,                0.98857,                0.79394,                0.83465,                0.55781,                 1.2538,             0.00056105,             0.00056105,             0.00056105
                     52,                0.70248,                0.66816,                 1.1076,                0.96219,                      1,                0.99254,                0.80195,                0.82769,                0.54232,                 1.2442,             0.00055006,             0.00055006,             0.00055006
                     53,                0.71062,                0.66688,                 1.1001,                0.98511,                0.96663,                0.99247,                0.80641,                0.81422,                0.56355,                  1.253,             0.00053906,             0.00053906,             0.00053906
                     54,                0.64283,                0.63429,                 1.0558,                 0.9635,                0.99374,                0.98732,                0.79842,                0.84143,                0.56886,                  1.273,             0.00052806,             0.00052806,             0.00052806
                     55,                 0.6848,                0.62448,                 1.0809,                 0.9635,                 0.9997,                0.98692,                0.77944,                0.86266,                0.55733,                 1.2512,             0.00051706,             0.00051706,             0.00051706
                     56,                0.67195,                0.60525,                 1.0793,                0.96811,                0.99147,                0.98905,                0.79365,                0.83355,                 0.5445,                 1.2482,             0.00050606,             0.00050606,             0.00050606
                     57,                0.61337,                0.58561,                 1.0608,                0.97029,                0.99024,                0.99046,                0.80871,                0.82256,                0.53423,                 1.2282,             0.00049506,             0.00049506,             0.00049506
                     58,                0.65596,                0.58667,                 1.0877,                0.97899,                0.98771,                0.98992,                  0.799,                0.82674,                0.53866,                  1.228,             0.00048406,             0.00048406,             0.00048406
                     59,                0.63823,                 0.6157,                 1.0664,                0.97526,                0.98478,                0.99249,                0.79428,                0.85099,                0.52602,                 1.2518,             0.00047306,             0.00047306,             0.00047306
                     60,                0.66591,                0.59303,                 1.0878,                0.95872,                0.99167,                0.99133,                0.79212,                0.84927,                0.52392,                 1.2523,             0.00046206,             0.00046206,             0.00046206
                     61,                0.63259,                0.63413,                 1.0701,                0.95916,                0.99703,                0.99142,                0.80003,                0.82376,                0.52807,                 1.2407,             0.00045107,             0.00045107,             0.00045107
                     62,                0.66396,                0.63632,                 1.0639,                0.96506,                      1,                0.99168,                0.80304,                0.84303,                0.51424,                 1.2642,             0.00044007,             0.00044007,             0.00044007
                     63,                0.62487,                0.62525,                  1.067,                0.98222,                0.97843,                0.99436,                0.79076,                0.85345,                0.51178,                 1.2833,             0.00042907,             0.00042907,             0.00042907
                     64,                0.66748,                0.60698,                 1.0748,                0.95832,                      1,                0.99204,                0.78367,                0.84114,                0.51088,                 1.2716,             0.00041807,             0.00041807,             0.00041807
                     65,                0.65347,                0.58604,                 1.0766,                0.97894,                0.98623,                0.99468,                 0.7776,                0.85265,                0.51595,                  1.274,             0.00040707,             0.00040707,             0.00040707
                     66,                0.62276,                0.56166,                 1.0458,                0.98624,                0.99167,                0.99468,                0.78829,                0.84361,                0.47428,                  1.269,             0.00039607,             0.00039607,             0.00039607
                     67,                0.60226,                0.54741,                 1.0497,                0.98146,                  0.996,                0.99468,                0.78921,                0.84363,                0.47537,                 1.2769,             0.00038507,             0.00038507,             0.00038507
                     68,                0.61903,                0.55045,                  1.056,                0.97882,                0.98678,                0.99308,                0.79736,                0.83748,                 0.4852,                  1.268,             0.00037407,             0.00037407,             0.00037407
                     69,                0.65265,                0.59815,                 1.0876,                0.97166,                0.99774,                0.99308,                0.80952,                0.83197,                0.48714,                 1.2558,             0.00036307,             0.00036307,             0.00036307
                     70,                0.58452,                0.55617,                 1.0415,                0.97185,                0.99799,                0.99268,                0.80139,                0.83204,                0.48292,                   1.26,             0.00035208,             0.00035208,             0.00035208
                     71,                0.62493,                0.56364,                 1.0909,                0.97266,                0.99288,                 0.9862,                0.79183,                0.81815,                0.47312,                 1.2542,             0.00034108,             0.00034108,             0.00034108
                     72,                 0.6328,                0.54297,                 1.0565,                0.96461,                0.99677,                0.99163,                  0.808,                0.78556,                0.47006,                 1.2195,             0.00033008,             0.00033008,             0.00033008
                     73,                0.63603,                0.56662,                 1.0779,                0.94934,                      1,                0.99251,                0.81129,                0.77358,                0.46034,                  1.197,             0.00031908,             0.00031908,             0.00031908
                     74,                0.60553,                0.53142,                 1.0339,                0.96588,                0.98542,                0.99215,                0.80633,                 0.7888,                0.46057,                 1.2018,             0.00030808,             0.00030808,             0.00030808
                     75,                0.62881,                0.53487,                 1.0479,                0.97416,                 0.9645,                0.99044,                0.80071,                0.78949,                0.50102,                 1.2106,             0.00029708,             0.00029708,             0.00029708
                     76,                0.58126,                0.53595,                 1.0295,                0.95302,                0.98226,                0.98727,                0.79882,                0.81005,                0.50034,                 1.2301,             0.00028608,             0.00028608,             0.00028608
                     77,                0.60322,                0.52788,                 1.0466,                0.94922,                0.99084,                0.98913,                0.80346,                0.79587,                0.47209,                  1.231,             0.00027508,             0.00027508,             0.00027508
                     78,                0.58789,                0.50716,                  1.027,                0.97823,                 0.9694,                0.99276,                0.80298,                0.79191,                0.45826,                  1.222,             0.00026408,             0.00026408,             0.00026408
                     79,                0.59868,                0.51354,                 1.0349,                0.97571,                0.97681,                0.99236,                0.82072,                0.78511,                0.46184,                 1.2049,             0.00025309,             0.00025309,             0.00025309
                     80,                0.58248,                0.51836,                  1.047,                0.95808,                      1,                0.99172,                0.81443,                0.78923,                0.46642,                 1.2081,             0.00024209,             0.00024209,             0.00024209
                     81,                 0.5734,                  0.523,                  1.028,                0.96312,                      1,                0.99066,                0.80664,                0.78473,                0.47205,                 1.2069,             0.00023109,             0.00023109,             0.00023109
                     82,                0.54769,                0.51041,                 1.0259,                0.95984,                0.99167,                0.98919,                0.80859,                0.79155,                0.46183,                 1.2224,             0.00022009,             0.00022009,             0.00022009
                     83,                0.57268,                 0.5003,                  1.032,                0.95384,                0.99089,                0.98856,                0.80616,                0.78877,                0.44806,                  1.228,             0.00020909,             0.00020909,             0.00020909
                     84,                0.55909,                0.47659,                 1.0171,                0.96376,                      1,                0.99172,                 0.8068,                 0.7788,                0.44091,                 1.2163,             0.00019809,             0.00019809,             0.00019809
                     85,                 0.5355,                0.48469,                 1.0217,                0.96288,                      1,                0.99022,                0.81223,                 0.7857,                 0.4448,                 1.2154,             0.00018709,             0.00018709,             0.00018709
                     86,                0.54058,                0.46987,                 1.0133,                0.97469,                0.99559,                0.99054,                0.80754,                0.80204,                0.44331,                 1.2348,             0.00017609,             0.00017609,             0.00017609
                     87,                0.55864,                0.46819,                  1.021,                0.97601,                0.98098,                0.99167,                0.81556,                 0.7965,                0.43737,                 1.2438,             0.00016509,             0.00016509,             0.00016509
                     88,                0.54644,                0.45374,                0.99798,                0.98337,                0.97284,                0.99246,                0.81823,                0.79673,                0.43931,                 1.2481,              0.0001541,              0.0001541,              0.0001541
                     89,                 0.5645,                0.50658,                 1.0284,                0.97201,                0.99228,                0.99372,                0.82124,                0.78294,                0.42795,                 1.2397,              0.0001431,              0.0001431,              0.0001431
                     90,                 0.5281,                0.46079,                 1.0022,                0.97647,                 0.9986,                0.99404,                0.81369,                0.79433,                0.42481,                 1.2535,              0.0001321,              0.0001321,              0.0001321
                     91,                0.49909,                0.44086,                  1.036,                0.97319,                0.99507,                0.99404,                0.80046,                0.80491,                0.44503,                 1.2603,              0.0001211,              0.0001211,              0.0001211
                     92,                 0.4735,                 0.4178,                0.98738,                0.97341,                0.99754,                0.99404,                0.80024,                0.80335,                0.45722,                 1.2572,              0.0001101,              0.0001101,              0.0001101
                     93,                0.47575,                0.43056,                  1.003,                0.97148,                 0.9889,                0.99372,                0.81069,                0.80427,                0.44311,                 1.2587,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     94,                0.45589,                0.37834,                0.95457,                0.96888,                 0.9931,                0.99372,                 0.8161,                0.80374,                0.43698,                 1.2637,             8.8102e-05,             8.8102e-05,             8.8102e-05
                     95,                0.47339,                0.38954,                0.96454,                0.97716,                0.99167,                0.99372,                0.81024,                0.80244,                0.44492,                   1.27,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     96,                0.44474,                 0.3729,                0.95678,                 0.9759,                0.98988,                0.99372,                0.82139,                0.79155,                0.44302,                 1.2587,             6.6105e-05,             6.6105e-05,             6.6105e-05
                     97,                0.44216,                0.39493,                0.94308,                0.97172,                0.98954,                0.99372,                0.82064,                0.77732,                 0.4281,                 1.2404,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     98,                0.44637,                0.38082,                0.95167,                0.96625,                0.99421,                 0.9934,                  0.823,                0.77634,                0.42737,                 1.2345,             4.4107e-05,             4.4107e-05,             4.4107e-05
                     99,                0.43001,                0.36893,                0.96088,                0.96797,                0.99492,                 0.9934,                 0.8209,                0.77327,                0.42459,                 1.2327,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    100,                0.44312,                0.37088,                 0.9475,                0.96816,                0.99577,                 0.9934,                0.82307,                0.77242,                0.42504,                 1.2336,             2.2109e-05,             2.2109e-05,             2.2109e-05
